index,country,conf,deth,recv,ts,days,code,continent,sub_region,pop
2873,Togo,1,0,0,2020-03-15,10,TGO,Africa,Western Africa,7889094.0
2874,Togo,1,0,0,2020-03-16,11,TGO,Africa,Western Africa,7889094.0
2875,Togo,1,0,0,2020-03-17,12,TGO,Africa,Western Africa,7889094.0
2876,Togo,1,0,0,2020-03-18,13,TGO,Africa,Western Africa,7889094.0
2877,Togo,1,0,0,2020-03-19,14,TGO,Africa,Western Africa,7889094.0
2878,Trinidad and Tobago,2,0,0,2020-03-14,1,TTO,Americas,Caribbean,1389858.0
2879,Trinidad and Tobago,2,0,0,2020-03-15,2,TTO,Americas,Caribbean,1389858.0
2880,Trinidad and Tobago,4,0,0,2020-03-16,3,TTO,Americas,Caribbean,1389858.0
2881,Trinidad and Tobago,5,0,0,2020-03-17,4,TTO,Americas,Caribbean,1389858.0
2882,Trinidad and Tobago,7,0,0,2020-03-18,5,TTO,Americas,Caribbean,1389858.0
2883,Trinidad and Tobago,9,0,0,2020-03-19,6,TTO,Americas,Caribbean,1389858.0
2884,Tunisia,1,0,0,2020-03-04,1,TUN,Africa,Northern Africa,11565204.0
2885,Tunisia,1,0,0,2020-03-05,2,TUN,Africa,Northern Africa,11565204.0
2886,Tunisia,1,0,0,2020-03-06,3,TUN,Africa,Northern Africa,11565204.0
2887,Tunisia,1,0,0,2020-03-07,4,TUN,Africa,Northern Africa,11565204.0
2888,Tunisia,2,0,0,2020-03-08,5,TUN,Africa,Northern Africa,11565204.0
2889,Tunisia,2,0,0,2020-03-09,6,TUN,Africa,Northern Africa,11565204.0
2890,Tunisia,5,0,0,2020-03-10,7,TUN,Africa,Northern Africa,11565204.0
2891,Tunisia,7,0,0,2020-03-11,8,TUN,Africa,Northern Africa,11565204.0
2892,Tunisia,7,0,0,2020-03-12,9,TUN,Africa,Northern Africa,11565204.0
2893,Tunisia,16,0,0,2020-03-13,10,TUN,Africa,Northern Africa,11565204.0
2894,Tunisia,18,0,0,2020-03-14,11,TUN,Africa,Northern Africa,11565204.0
2895,Tunisia,18,0,0,2020-03-15,12,TUN,Africa,Northern Africa,11565204.0
2896,Tunisia,20,0,0,2020-03-16,13,TUN,Africa,Northern Africa,11565204.0
2897,Tunisia,24,0,0,2020-03-17,14,TUN,Africa,Northern Africa,11565204.0
2898,Tunisia,29,0,0,2020-03-18,15,TUN,Africa,Northern Africa,11565204.0
2899,Tunisia,39,1,0,2020-03-19,16,TUN,Africa,Northern Africa,11565204.0
2900,Turkey,1,0,0,2020-03-11,1,TUR,Asia,Western Asia,82319724.0
2901,Turkey,1,0,0,2020-03-12,2,TUR,Asia,Western Asia,82319724.0
2902,Turkey,5,0,0,2020-03-13,3,TUR,Asia,Western Asia,82319724.0
2903,Turkey,5,0,0,2020-03-14,4,TUR,Asia,Western Asia,82319724.0
2904,Turkey,6,0,0,2020-03-15,5,TUR,Asia,Western Asia,82319724.0
2905,Turkey,18,0,0,2020-03-16,6,TUR,Asia,Western Asia,82319724.0
2906,Turkey,47,1,0,2020-03-17,7,TUR,Asia,Western Asia,82319724.0
2907,Turkey,98,1,0,2020-03-18,8,TUR,Asia,Western Asia,82319724.0
2908,Turkey,192,3,0,2020-03-19,9,TUR,Asia,Western Asia,82319724.0
2909,US,1,0,0,2020-01-22,1,USA,Americas,Northern America,327167434.0
2910,US,1,0,0,2020-01-23,2,USA,Americas,Northern America,327167434.0
2911,US,2,0,0,2020-01-24,3,USA,Americas,Northern America,327167434.0
2912,US,2,0,0,2020-01-25,4,USA,Americas,Northern America,327167434.0
2913,US,5,0,0,2020-01-26,5,USA,Americas,Northern America,327167434.0
2914,US,5,0,0,2020-01-27,6,USA,Americas,Northern America,327167434.0
2915,US,5,0,0,2020-01-28,7,USA,Americas,Northern America,327167434.0
2916,US,5,0,0,2020-01-29,8,USA,Americas,Northern America,327167434.0
2917,US,5,0,0,2020-01-30,9,USA,Americas,Northern America,327167434.0
2918,US,7,0,0,2020-01-31,10,USA,Americas,Northern America,327167434.0
2919,US,8,0,0,2020-02-01,11,USA,Americas,Northern America,327167434.0
2920,US,8,0,0,2020-02-02,12,USA,Americas,Northern America,327167434.0
2921,US,11,0,0,2020-02-03,13,USA,Americas,Northern America,327167434.0
2922,US,11,0,0,2020-02-04,14,USA,Americas,Northern America,327167434.0
2923,US,11,0,0,2020-02-05,15,USA,Americas,Northern America,327167434.0
2924,US,11,0,0,2020-02-06,16,USA,Americas,Northern America,327167434.0
2925,US,11,0,0,2020-02-07,17,USA,Americas,Northern America,327167434.0
2926,US,11,0,0,2020-02-08,18,USA,Americas,Northern America,327167434.0
2927,US,11,0,3,2020-02-09,19,USA,Americas,Northern America,327167434.0
2928,US,11,0,3,2020-02-10,20,USA,Americas,Northern America,327167434.0
2929,US,12,0,3,2020-02-11,21,USA,Americas,Northern America,327167434.0
2930,US,12,0,3,2020-02-12,22,USA,Americas,Northern America,327167434.0
2931,US,13,0,3,2020-02-13,23,USA,Americas,Northern America,327167434.0
2932,US,13,0,3,2020-02-14,24,USA,Americas,Northern America,327167434.0
2933,US,13,0,3,2020-02-15,25,USA,Americas,Northern America,327167434.0
2934,US,13,0,3,2020-02-16,26,USA,Americas,Northern America,327167434.0
2935,US,13,0,3,2020-02-17,27,USA,Americas,Northern America,327167434.0
2936,US,13,0,3,2020-02-18,28,USA,Americas,Northern America,327167434.0
2937,US,13,0,3,2020-02-19,29,USA,Americas,Northern America,327167434.0
2938,US,13,0,3,2020-02-20,30,USA,Americas,Northern America,327167434.0
2939,US,15,0,5,2020-02-21,31,USA,Americas,Northern America,327167434.0
2940,US,15,0,5,2020-02-22,32,USA,Americas,Northern America,327167434.0
2941,US,15,0,5,2020-02-23,33,USA,Americas,Northern America,327167434.0
2942,US,51,0,5,2020-02-24,34,USA,Americas,Northern America,327167434.0
2943,US,51,0,6,2020-02-25,35,USA,Americas,Northern America,327167434.0
2944,US,57,0,6,2020-02-26,36,USA,Americas,Northern America,327167434.0
2945,US,58,0,6,2020-02-27,37,USA,Americas,Northern America,327167434.0
2946,US,60,0,7,2020-02-28,38,USA,Americas,Northern America,327167434.0
2947,US,68,1,7,2020-02-29,39,USA,Americas,Northern America,327167434.0
2948,US,74,1,7,2020-03-01,40,USA,Americas,Northern America,327167434.0
2949,US,98,6,7,2020-03-02,41,USA,Americas,Northern America,327167434.0
2950,US,118,7,7,2020-03-03,42,USA,Americas,Northern America,327167434.0
2951,US,149,11,7,2020-03-04,43,USA,Americas,Northern America,327167434.0
2952,US,217,12,7,2020-03-05,44,USA,Americas,Northern America,327167434.0
2953,US,262,14,7,2020-03-06,45,USA,Americas,Northern America,327167434.0
2954,US,402,17,7,2020-03-07,46,USA,Americas,Northern America,327167434.0
2955,US,518,21,7,2020-03-08,47,USA,Americas,Northern America,327167434.0
2956,US,583,22,7,2020-03-09,48,USA,Americas,Northern America,327167434.0
2957,US,959,28,8,2020-03-10,49,USA,Americas,Northern America,327167434.0
2958,US,1281,36,8,2020-03-11,50,USA,Americas,Northern America,327167434.0
2959,US,1663,40,12,2020-03-12,51,USA,Americas,Northern America,327167434.0
2960,US,2179,47,12,2020-03-13,52,USA,Americas,Northern America,327167434.0
2961,US,2727,54,12,2020-03-14,53,USA,Americas,Northern America,327167434.0
2962,US,3499,63,12,2020-03-15,54,USA,Americas,Northern America,327167434.0
2963,US,4632,85,17,2020-03-16,55,USA,Americas,Northern America,327167434.0
2964,US,6421,108,17,2020-03-17,56,USA,Americas,Northern America,327167434.0
2965,US,7783,118,0,2020-03-18,57,USA,Americas,Northern America,327167434.0
2966,US,13677,200,0,2020-03-19,58,USA,Americas,Northern America,327167434.0
2967,Ukraine,1,0,0,2020-03-03,1,UKR,Europe,Eastern Europe,44622516.0
2968,Ukraine,1,0,0,2020-03-04,2,UKR,Europe,Eastern Europe,44622516.0
2969,Ukraine,1,0,0,2020-03-05,3,UKR,Europe,Eastern Europe,44622516.0
2970,Ukraine,1,0,0,2020-03-06,4,UKR,Europe,Eastern Europe,44622516.0
2971,Ukraine,1,0,0,2020-03-07,5,UKR,Europe,Eastern Europe,44622516.0
2972,Ukraine,1,0,0,2020-03-08,6,UKR,Europe,Eastern Europe,44622516.0
2973,Ukraine,1,0,0,2020-03-09,7,UKR,Europe,Eastern Europe,44622516.0
2974,Ukraine,1,0,0,2020-03-10,8,UKR,Europe,Eastern Europe,44622516.0
2975,Ukraine,1,0,0,2020-03-11,9,UKR,Europe,Eastern Europe,44622516.0
2976,Ukraine,1,0,0,2020-03-12,10,UKR,Europe,Eastern Europe,44622516.0
2977,Ukraine,3,1,0,2020-03-13,11,UKR,Europe,Eastern Europe,44622516.0
2978,Ukraine,3,1,0,2020-03-14,12,UKR,Europe,Eastern Europe,44622516.0
2979,Ukraine,3,1,0,2020-03-15,13,UKR,Europe,Eastern Europe,44622516.0
2980,Ukraine,7,1,0,2020-03-16,14,UKR,Europe,Eastern Europe,44622516.0
2981,Ukraine,14,2,0,2020-03-17,15,UKR,Europe,Eastern Europe,44622516.0
2982,Ukraine,14,2,0,2020-03-18,16,UKR,Europe,Eastern Europe,44622516.0
2983,Ukraine,16,2,0,2020-03-19,17,UKR,Europe,Eastern Europe,44622516.0
2984,United Arab Emirates,4,0,0,2020-01-29,1,ARE,Asia,Western Asia,9630959.0
2985,United Arab Emirates,4,0,0,2020-01-30,2,ARE,Asia,Western Asia,9630959.0
2986,United Arab Emirates,4,0,0,2020-01-31,3,ARE,Asia,Western Asia,9630959.0
2987,United Arab Emirates,4,0,0,2020-02-01,4,ARE,Asia,Western Asia,9630959.0
2988,United Arab Emirates,5,0,0,2020-02-02,5,ARE,Asia,Western Asia,9630959.0
2989,United Arab Emirates,5,0,0,2020-02-03,6,ARE,Asia,Western Asia,9630959.0
2990,United Arab Emirates,5,0,0,2020-02-04,7,ARE,Asia,Western Asia,9630959.0
2991,United Arab Emirates,5,0,0,2020-02-05,8,ARE,Asia,Western Asia,9630959.0
2992,United Arab Emirates,5,0,0,2020-02-06,9,ARE,Asia,Western Asia,9630959.0
2993,United Arab Emirates,5,0,0,2020-02-07,10,ARE,Asia,Western Asia,9630959.0
2994,United Arab Emirates,7,0,0,2020-02-08,11,ARE,Asia,Western Asia,9630959.0
2995,United Arab Emirates,7,0,0,2020-02-09,12,ARE,Asia,Western Asia,9630959.0
2996,United Arab Emirates,8,0,0,2020-02-10,13,ARE,Asia,Western Asia,9630959.0
2997,United Arab Emirates,8,0,0,2020-02-11,14,ARE,Asia,Western Asia,9630959.0
2998,United Arab Emirates,8,0,1,2020-02-12,15,ARE,Asia,Western Asia,9630959.0
2999,United Arab Emirates,8,0,1,2020-02-13,16,ARE,Asia,Western Asia,9630959.0
3000,United Arab Emirates,8,0,1,2020-02-14,17,ARE,Asia,Western Asia,9630959.0
3001,United Arab Emirates,8,0,3,2020-02-15,18,ARE,Asia,Western Asia,9630959.0
3002,United Arab Emirates,9,0,4,2020-02-16,19,ARE,Asia,Western Asia,9630959.0
3003,United Arab Emirates,9,0,4,2020-02-17,20,ARE,Asia,Western Asia,9630959.0
3004,United Arab Emirates,9,0,4,2020-02-18,21,ARE,Asia,Western Asia,9630959.0
